,metricType,symbol,metric.bookValueShareGrowth5Y,metric.capitalSpendingGrowth5Y,metric.dividendGrowthRate5Y,metric.ebitdaCagr5Y,metric.ebitdaInterimCagr5Y,metric.epsGrowth3Y,metric.epsGrowth5Y,metric.epsGrowthQuarterlyYoy,metric.epsGrowthTTMYoy,metric.focfCagr5Y,metric.netMarginGrowth5Y,metric.revenueGrowth3Y,metric.revenueGrowth5Y,metric.revenueGrowthQuarterlyYoy,metric.revenueGrowthTTMYoy,metric.revenueShareGrowth5Y,metric.tbvCagr5Y,metric.totalDebtCagr5Y
3933,growth,GNC,-64.41129,-26.463,,-17.87596,-17.88089,,,-208.3893,-191.0415,-14.28265,,-6.98523,-4.87276,-14.14775,-12.12374,-3.29052,,-8.4658
3934,growth,GCO,0.31286,-22.00154,,-9.71588,-9.71909,2.77381,-1.22586,19.72722,32.44073,0.17251,-4.15192,2.82634,-5.13628,283.6084,30.02737,3.0528,-5.3341,-13.16643
3935,growth,IHG.L,,-6.16095,-4.18284,4.59179,5.93648,-2.29013,0.27962,-29.7127,10.41927,,-16.93664,5.75483,20.01921,5.53058,6.68665,20.72759,,10.75663
3936,growth,,,,,,,,,,,,,,,,,,,
3937,growth,,,,,,,,,,,,,,,,,,,
3938,growth,GEF,-0.35402,-3.58669,1.56275,7.08555,9.53732,31.40179,13.03866,7.23146,-10.17944,,32.63158,11.4018,1.62542,24.01338,24.45732,1.37115,,19.07425
3939,growth,TDG,,24.3664,,17.29672,18.69405,7.60598,32.55289,-72.6017,-27.25062,,4.4752,18.09406,17.09309,47.48787,43.93901,17.39454,,17.72574
3940,growth,SGU,2.79644,4.40003,7.0816,-0.36556,-0.00235,-23.90856,-11.17335,927.3961,70.01265,-1.78644,-11.37627,14.73071,-2.21505,-4.87489,-2.71617,0.22421,,4.25757
3941,growth,HSON,-7.03241,-56.42373,,,,,,928.6328,85.41755,,,-39.45769,-30.56366,53.53243,40.15867,-29.89665,-9.46957,
3942,growth,SGEN,45.0222,32.72862,,,,,,120.118,32.58421,,,29.90764,26.16636,66.06442,40.02031,18.97444,44.33972,
3943,growth,,,,,,,,,,,,,,,,,,,
3944,growth,,,,,,,,,,,,,,,,,,,
3945,growth,NG.L,10.23935,4.76275,0.04228,0.42937,-0.78426,-6.95621,-9.18787,-11.32001,-21.54465,,-9.57644,4.16604,0.16691,-0.91382,-0.25481,0.56775,13.27084,2.05626
3946,growth,KRG,-7.55836,-10.83908,3.81719,2.59255,2.59236,,,148.8316,98.84413,,,-3.80953,3.9616,-13.46461,-11.01515,-3.32668,-6.38204,-5.90296
3947,growth,HCI,5.92536,44.83373,21.14135,-12.90343,-12.88742,4.28719,-9.19917,182.9612,87.90445,-12.85911,-14.19664,-3.08576,-1.82747,19.85584,4.92324,0.81835,-0.13554,6.61956
3948,growth,GLNG,-9.17796,-23.37241,,118.0254,118.0254,,,107.9254,8.01766,,,77.48988,33.4175,-23.57438,4.21408,29.54952,-7.69352,13.58505
3949,growth,GILT,-2.807,-8.76916,,11.73346,12.24839,,,348.3163,97.04398,,,-1.95274,2.30357,12.31195,-1.08825,-3.22362,8.56699,-29.57158
3950,growth,WHG,4.7484,19.7484,7.31955,-26.65393,-26.65393,-36.85128,-27.33058,-53.76372,-77.78612,-16.49537,-21.81466,-11.91483,-5.78137,-28.72621,-31.25184,-7.05483,3.50263,
3951,growth,TPH,12.24859,30.99749,,10.53713,10.12087,6.60778,20.4253,22.00953,-18.9528,,6.33896,8.62879,12.59544,0.75722,-5.50861,13.24674,9.428,2.43442
3952,growth,THRM,11.90722,-9.40693,,1.0497,0.95577,-18.65743,-10.35032,-11.28347,-1.97067,18.06241,-14.88927,1.9273,3.67373,-10.01269,-7.32672,5.33302,12.85831,-2.34385
3953,growth,MDU,-2.51261,6.0559,2.59855,6.81264,4.93047,12.43176,12.02209,32.97998,25.4883,,6.91156,8.9308,5.33684,13.91376,17.7693,4.68838,-2.87998,1.38687
3954,growth,GWRE,15.26546,57.8022,,10.47485,-36.72254,7.292,3.31711,-2410800,-131.0881,-0.93331,-7.27271,19.23549,15.48703,2.92167,-4.10354,11.42008,12.90178,
3955,growth,,,,,,,,,,,,,,,,,,,
3956,growth,,,,,,,,,,,,,,,,,,,
3957,growth,GNRC,18.3512,11.87813,,6.37876,6.37924,38.4372,10.006,-10.43813,4.59644,2.6763,-0.86191,15.13077,8.57512,3.42442,8.51175,10.98889,,-3.74758
3958,growth,GIGM,-9.60092,-38.57185,,,,,,77.66327,-16.65757,,,-11.51877,-13.92827,14.79499,-9.97349,-15.39146,-7.74388,
3959,growth,WTM,8.9341,,0,14.9649,15.94645,,71.7701,144.7984,454.015,,,78.26709,-8.73639,2821.667,142.0482,3.69895,-6.48227,-3.7443
3960,growth,WMGI,5.64484,12.30856,,,,,,71.11415,52.73673,,,10.08086,25.31163,4.39141,10.13047,4.59612,,32.9375
3961,growth,THG,3.22959,3.49675,9.22852,-0.16213,-0.16213,89.57426,10.9413,5544.205,90.71397,-15.73417,9.52021,6.23069,-0.72154,13.95075,8.75325,1.29759,0.57984,-6.27613
3962,growth,PENN,,-2.37591,,11.00178,9.58588,-30.31071,,-117.4131,-65.90295,71.22875,,20.44075,15.39859,16.09417,47.75602,6.38058,,6.83347
3963,growth,GVP,-1.6226,-11.16404,,,,,,-114.0183,-267.7919,,,17.54299,14.16693,-8.11889,-3.12917,12.30646,-17.03606,
3964,growth,GRUB,11.6334,74.21046,,8.84081,9.43323,,,-433.4449,-123.9553,1.03221,,38.5527,38.89079,18.61143,30.26973,35.85387,,
3965,growth,GLP,-6.7458,-2.71984,3.39682,-0.64173,-0.64173,,-27.20009,-105.6715,-72.57223,,-16.87013,16.65918,-5.40356,2.27865,3.22845,-9.51218,-25.71993,17.91258
3966,growth,SIGI,10.31241,14.84464,10.81096,28.47473,28.47473,18.82793,12.8532,78.40498,51.08058,16.13056,6.57322,7.52308,6.85465,13.2046,9.93096,5.8926,11.52375,8.11786
3967,growth,RUTH,3.38273,12.76885,22.91787,8.00984,6.88581,14.47021,13.75672,6.38027,6.03629,6.38153,3.1634,6.63851,6.22199,6.19225,3.46889,10.26854,,37.5458
3968,growth,JMP,-7.48211,26.92648,-10.21928,-25.41343,,,,-1686.038,76.44113,-13.64367,,4.06768,1.28297,-50.99047,-26.31258,2.94937,-7.90984,10.82609
3969,growth,,,,,,,,,,,,,,,,,,,
3970,growth,GSL,-11.37304,203.9547,,1.31677,11.3902,,,-22.61238,56.07255,-14.98034,,-1.60665,1.86798,83.75268,67.77934,0.33423,-4.88124,16.35389
3971,growth,GLOG,-5.91665,-18.86688,2.32641,16.45763,16.35332,,,-567.3553,-395.14,,,12.78459,15.26135,-3.38786,8.1335,14.67093,-5.89662,12.08171
3972,growth,,,,,,,,,,,,,,,,,,,
3973,growth,,,,,,,,,,,,,,,,,,,
3974,growth,,,,,,,,,,,,,,,,,,,
3975,growth,,,,,,,,,,,,,,,,,,,
3976,growth,,,,,,,,,,,,,,,,,,,
3977,growth,III,11.26524,-2.398,,1.76307,1.74531,,-15.38258,145.2776,-56.93305,30.79451,-16.0079,7.07289,4.86091,-3.53456,-3.6284,0.59635,,9.98486
3978,growth,GIGA,-42.48613,,,,,,,-42.97637,-100.9865,,,-8.59126,-3.48156,39.03856,27.28185,-17.03009,15.65793,-5.05724
3979,growth,,,,,,,,,,,,,,,,,,,
3980,growth,WPG,-3.4744,17.09303,0,-11.74877,-2.91867,,,-63.63308,-114.4372,,-57.77477,-7.78199,0.01531,-7.06536,-7.80441,-0.08622,0.6271,4.76179
3981,growth,WLDN,29.57488,68.26793,,23.12145,23.12145,-24.83713,-19.49454,163.0037,-60.34828,-15.25694,-33.98196,28.47706,32.60231,49.72119,62.75326,21.94452,,165.8961
3982,growth,,,,,,,,,,,,,,,,,,,
3983,growth,WES,2.64791,8.10958,12.76959,19.58813,19.49387,1.40349,9.36602,45.10517,-7.58864,,0.10056,15.02938,14.70688,4.41566,19.41663,0.89437,77.94686,26.84292
3984,growth,VNET,5.72741,,,-4.29835,44.51832,,,85.51908,11.44051,,,1.32951,5.66542,16.214,11.40623,-4.59507,,1.99206
3985,growth,SALM,-2.47601,-5.02456,-5.41626,-5.81217,-5.81217,,,-44.69451,-755.1639,-33.26306,,-2.54591,-0.96683,-3.80276,-3.38112,-1.28405,,-3.76215
3986,growth,PAGP,-33.84301,-9.72346,-16.79092,3.80017,3.80816,27.30182,9.37191,-76.1368,-4.02351,,14.92063,18.60107,-4.97889,4.18848,-1.1393,-23.92235,,-1.63756
3987,growth,,,,,,,,,,,,,,,,,,,
3988,growth,,,,,,,,,,,,,,,,,,,
3989,growth,GALT,-8.59064,,,,,,,-50.64568,-13.06809,,,,,,,,10.27552,
3990,growth,PRAA,7.18746,-5.85678,,-4.31,-4.3204,0.55196,-11.59419,90.73211,32.29925,-13.88051,-13.67634,3.00628,2.91507,13.68198,11.98175,5.01519,13.45984,14.05473
3991,growth,MRC,-2.19672,-2.16136,,-15.17989,-15.18099,,-29.14936,-2740.864,-52.77843,,-12.73944,6.38995,-9.20003,-24.08325,-12.22435,-5.43651,,-17.63576
3992,growth,,,,,,,,,,,,,,,,,,,
3993,growth,GROW,-8.78264,,-7.16822,,,,,76.48004,44.69597,,,-6.48168,-16.92285,11.85372,-31.2964,-16.57384,-9.09954,
3994,growth,GPRK,-19.07898,-11.9034,,11.43508,12.39027,,45.20991,-100.5673,-18.89721,,19.83897,48.33966,7.96418,4.55721,4.6154,5.8016,-18.76185,4.04601
3995,growth,GMLP,-1.0648,51.242,,,,,,,,-34.87743,,,,,,,0.03722,2.16708
3996,growth,GLMD,3.15288,-56.49511,,,,,,-122.7169,-71.19534,,,,,,-100,,17.33612,
3997,growth,,,,,,,,,,,,,,,,,,,
3998,growth,,,,,,,,,,,,,,,,,,,
3999,growth,GENC,5.92325,24.76343,,52.41247,104.8072,12.65117,23.2995,694.2227,17.24215,,7.63285,5.13187,15.23919,-15.45928,-19.40425,14.55563,6.37517,
4000,growth,VPG,3.39659,4.2534,,11.44196,11.45509,50.51275,49.24797,12.8799,-6.63228,6.86138,43.21819,8.07772,2.57773,-10.1842,-5.28229,3.14478,0.31218,14.2941
4001,growth,SERV,44.97912,-4.36475,,-5.97978,-6.01462,-5.88623,19.96373,88.92838,179.3269,0.76127,28.83029,-8.88735,-3.3045,11.18421,9.31579,-6.88221,,-10.49729
4002,growth,ROCK,10.44662,-13.64613,,13.21423,13.19428,23.67936,,6.29576,1.5723,66.60565,,1.28819,3.97179,7.14698,4.49604,2.89745,29.54874,
4003,growth,PRGX,-3.06527,26.12138,,-16.25411,-10.83294,,,-179.7058,-603.7626,,,6.4218,0.99586,-5.92952,-1.17479,5.897,-11.40772,
4004,growth,HUBG,14.19611,-4.46322,,14.75063,14.75063,23.53304,17.92556,-16.381,22.60623,,15.14064,10.07275,0.53739,-11.54992,-0.42013,2.41874,7.7476,20.98586
4005,growth,,,,,,,,,,,,,,,,,,,
4006,growth,GSIT,-2.17178,22.3918,,,,,,-301.3387,-4430.468,-34.65099,,-0.79642,-2.5483,-31.64876,-4.9949,0.69737,-8.3932,
4007,growth,GRIF,-0.80243,20.46524,14.47141,23.34289,13.75678,85.56172,,-1749.037,646.0421,,,12.60104,12.70627,4.23658,30.31065,12.89108,-1.5101,16.16846
4008,growth,GAIA,-0.68459,35.65799,,,,,,75.53357,49.63832,,,46.27505,38.08006,23.2525,28.53061,46.2754,-27.79152,
4009,growth,,,,,,,,,,,,,,,,,,,
4010,growth,WSTG,4.42191,-19.36769,0,1.2161,1.21834,4.82489,4.21346,-56.45437,5.42045,-48.87235,13.97543,-20.66873,-9.33497,24.0689,15.05423,-8.21066,2.72322,
4011,growth,THR,6.13456,29.01726,,1.41142,-2.80251,-2.48538,-3.98834,-33.18114,-7.31035,-23.51212,-10.49494,13.53899,8.27234,-15.82493,2.08257,7.67594,-5.48141,11.71923
4012,growth,NWLI,6.46039,,0,-5.36753,-5.36762,9.27573,4.51117,73.27784,12.72547,0.8149,-0.73518,6.61911,5.27941,454.1308,49.93464,5.2852,6.45951,
4013,growth,,,,,,,,,,,,,,,,,,,
4014,growth,HCKT,8.51594,8.0829,11.4576,16.81787,16.97545,4.22931,17.16134,-37.45992,-18.20719,16.95605,14.97757,0.31887,3.59573,8.5463,-0.19257,1.89925,43.56229,
4015,growth,GSB,,-18.15651,-20.62993,25.70633,25.70176,62.99621,37.40291,14.99252,265.2196,,23.81031,7.36738,8.54853,13.61528,17.22164,10.97803,,
4016,growth,GMED,17.84378,23.37189,,6.71955,6.71937,12.03779,9.44923,22.08452,-1.5434,13.21632,0.27177,11.66906,10.60914,8.02754,10.15458,9.15264,19.14208,
4017,growth,GLOP,-2.15719,-55.39151,4.78801,14.60893,18.08365,,,-892.5885,-177.6199,,,6.0516,15.50159,2.04811,-1.17797,-1.38126,11.7489,11.08605
4018,growth,GLOB,25.62371,18.18993,,35.51825,32.40642,12.27368,12.6365,13.67524,1.87271,157.1944,-8.33147,26.87132,26.99471,31.5175,26.23251,22.81333,15.48328,135.759
4019,growth,GDDY,10.28562,6.33228,,38.02399,38.02399,,,45.94629,78.92364,,,17.37407,16.58625,12.15867,12.33036,12.38004,,11.03928
4020,growth,WTT,-2.30923,5.4461,,-33.19205,-33.19208,,,131.4127,-5030.556,,,16.01835,3.93398,-4.32553,-7.32742,4.60438,-8.76639,74.57256
4021,growth,TNET,,16.96924,,13.67866,13.85958,51.82523,68.04318,69.85471,12.89051,26.53128,50.7367,8.00827,11.94344,11.01418,10.07708,8.08061,,-6.43097
4022,growth,TGH,1.11262,-10.61523,,1.55725,1.71477,,-21.62579,137.4217,12.97184,,-25.45773,12.54912,4.6002,-30.01215,-6.23467,4.46148,1.44023,4.85692
4023,growth,ORN,-11.5181,-17.04899,,0.44598,-2.98393,,,100.1641,94.3128,,,7.0013,12.92185,101.3799,35.99478,11.71445,-9.10083,16.1541
4024,growth,,,,,,,,,,,,,,,,,,,
4025,growth,,,,,,,,,,,,,,,,,,,
4026,growth,,,,,,,,,,,,,,,,,,,
4027,growth,GLYC,5.75041,-7.37697,,,,,,-5.32978,-13.23221,,,,,,,,24.86439,
4028,growth,GLOW,-12.92154,-17.1077,,,,,,58.80012,0.12183,,,-21.07473,-17.79702,-19.14023,-21.54434,-24.89636,,
4029,growth,ZN,-18.24273,-25.56034,,,,,,96.69211,85.83744,,,,,,,,4.83922,
4030,growth,,,,,,,,,,,,,,,,,,,
4031,growth,MYRG,7.13081,8.17192,,1.36986,1.3723,22.56846,5.99113,19.54397,20.58654,-14.9944,-14.6977,21.93283,17.01764,27.94475,35.26652,23.04485,-1.76097,
4032,growth,LHCG,19.85344,-16.34573,,24.79006,24.71611,14.02605,19.45249,5.88628,41.58894,,6.90732,32.21629,23.17628,4.2117,14.93279,9.48509,,32.90666
4033,growth,,,,,,,,,,,,,,,,,,,
4034,growth,GBLI,,,,11.45284,11.45284,19.78287,14.50458,138.9211,221.0028,,-9.29373,3.85972,12.65009,55.23288,21.42096,26.23671,,
4035,growth,WEYS,3.8077,20.66264,4.65773,-2.49282,-2.4756,10.42719,3.73157,44.61923,26.36462,,2.11761,0.78834,-1.05007,-2.99266,1.8889,0.74287,2.9335,5.4548
4036,growth,,,,,,,,,,,,,,,,,,,
4037,growth,SGC,11.70069,14.40058,5.56671,2.04952,5.05092,-6.99941,-0.69847,-34.3199,-27.96022,,-11.14471,14.25013,13.92994,14.11775,8.7631,11.75644,-0.42467,36.65029
4038,growth,,,,,,,,,,,,,,,,,,,
4039,growth,GTIM,6.7009,18.91932,,53.91412,75.36439,,,23.40274,-224.1313,,,19.78673,31.89986,21.45842,13.81975,14.42005,-8.51348,113.748
4040,growth,HSBA.L,-1.78604,8.82127,1.17136,2.26414,,65.17844,-15.58481,-430.7222,-53.10463,,-9.04765,8.84607,1.42667,4.70092,10.25217,-2.17023,0.11296,4.72796
4041,growth,NVEE,34.95552,26.04774,,41.00187,41.0006,15.98818,16.75635,-54.83933,-18.87185,128.76,0.66954,31.48121,36.25158,14.95873,21.73215,15.97987,,122.0983
4042,growth,NGS,2.21692,5.56715,,-11.64881,-11.6415,,,-116.2458,-2765.978,,,3.06386,-4.15248,21.94307,19.80207,-4.73396,4.40425,0
4043,growth,MARA,-56.6401,-76.85231,,,,,,78.1093,78.85545,,,-68.13417,-43.93916,-6.15791,-24.13897,-63.98933,,-49.82411
4044,growth,,,,,,,,,,,,,,,,,,,
4045,growth,IGLD,,5.51384,,-1.32879,,,,,,-8.52251,,-2.26769,-0.51132,,,-4.92751,,-2.28682
4046,growth,GURE,-3.86517,61.68069,,-33.43035,-37.99984,,,34.25534,-17.58122,,,-74.80845,-53.42411,1225.796,77.89813,-55.13244,-0.07752,-6.34472
4047,growth,,,,,,,,,,,,,,,,,,,
4048,growth,GNK,-32.69583,-1.7548,,29.41761,29.41833,,,-95.18081,-25.21916,,,42.15514,12.01516,-3.10199,5.97896,-26.16532,-1.29277,2.31544
4049,growth,SNC.TO,-0.53315,-40.57865,-38.66248,-2.79519,-3.91945,3.16683,-26.53576,81.68114,124.9216,,-26.50245,3.95295,2.92359,-4.93369,-5.63661,0.07983,,24.64258
4050,growth,,,,,,,,,,,,,,,,,,,
4051,growth,LGL,5.38638,2.84086,,,,193.9049,,674.1053,440.511,,,15.14988,6.74691,37.46501,28.25493,-6.28439,20.26521,
4052,growth,GYRO,24.60062,,,,,,,,,,,,,,,,24.60062,
4053,growth,GLEN.L,-3.97371,-12.25641,41.89829,-1.65039,-1.33819,,,-203.0378,-112.5089,,,12.03995,-0.54528,-3.53398,-2.45461,-1.33202,-3.46167,-6.80542
4054,growth,GEN,,55.11834,,-2.76483,-2.77226,,,84.49297,99.1958,,,-7.30411,-0.8631,-4.25904,-8.25487,-21.99318,,1.40699
4055,growth,GASS,0.21864,-52.96883,,-0.68501,-0.68501,,-30.40342,110.0285,117.0622,,-31.48854,0.02939,1.79626,-8.73366,-12.21375,1.54189,-1.14702,2.46795
4056,growth,,,,,,,,,,,,,,,,,,,
4057,growth,ZAYO,26.13018,16.8802,,24.3112,22.31105,,,105.4411,70.68918,-4.07388,,14.40414,18.07723,2.28446,0.11209,17.47132,,13.64771
4058,growth,VOD.L,-6.7483,0.44541,-13.8579,0.88731,6.19885,,,54.82582,-38.07578,,,-4.29331,-0.80605,0.41651,-3.38523,-1.47986,-6.17733,11.52851
4059,growth,,,,,,,,,,,,,,,,,,,
4060,growth,SRP.L,,-10.95218,,,,39.70484,,-14.38442,-34.86102,,,2.56194,-2.01103,20.55624,14.50931,-13.16898,,-3.90882
4061,growth,SGOC,-37.95292,137.9683,,,,,,79.69925,73.97122,,,-6.3064,-62.05947,901.8116,1212.581,-75.06846,1.5241,-36.89303
4062,growth,SAFT,2.17542,40.37747,6.68588,6.03355,6.03355,14.8196,10.58842,52.54779,19.02342,-2.34114,8.28765,2.39407,2.41978,10.54685,5.65129,2.03621,2.67969,
4063,growth,RAVE,-23.51996,-47.68974,,,,,,-93.96847,-136.0048,,,-40.99053,-21.83664,-11.4241,1.38734,-30.07491,-16.17854,15.60908
4064,growth,,,,,,,,,,,,,,,,,,,
4065,growth,HSBA.L,-1.78604,8.82127,1.17136,2.26414,,65.17844,-15.58481,-430.7222,-53.10463,,-9.04765,8.84607,1.42667,4.70092,10.25217,-2.17023,0.11296,4.72796
4066,growth,HMTV,0.26342,12.59298,,7.06666,7.07794,,,-44.69453,50.65552,8.29613,,2.54824,5.93208,-14.62598,1.56922,7.74327,,-1.6064
4067,growth,GTT,17.5131,76.22543,,64.72966,64.72868,,,64.82636,61.58239,,,49.05986,52.81318,-6.81618,15.88973,31.9539,,93.29769
4068,growth,,,,,,,,,,,,,,,,,,,
4069,growth,,,,,,,,,,,,,,,,,,,
4070,growth,STAN.L,-2.49042,2.99033,,-0.01045,,,-10.22227,89.81663,205.6719,,0.30526,8.35063,-0.51758,-8.70484,9.23432,-7.61744,1.78562,1.69632
4071,growth,SGRP,-0.30955,,,19.68248,19.69214,141.4795,-5.2465,-15.36661,250.847,,-8.42696,23.47657,15.68968,7.11053,10.33418,16.4165,-2.16756,5.07623
4072,growth,NSEC,4.37341,-20.17685,5.27265,-8.55664,-8.55664,9.70535,-11.98781,267.3205,426.1385,-12.44959,-12.59322,0.25151,0.91699,8.28666,3.91939,0.69267,4.56973,-6.2632
4073,growth,HURN,-0.37064,-1.89254,,-4.59203,-3.71509,0.40283,-1.87461,160.6644,163.9033,-2.05233,-8.2841,6.55703,6.59541,11.59655,9.963,6.98844,,-10.14725
4074,growth,GPP,,-11.02613,5.08097,,,0.12522,,-13.11777,-1.59892,,,-7.40386,45.02352,-12.60913,-18.22468,54.53821,,74.77671
4075,growth,OSG,-30.42274,63.39427,,-9.49366,-9.49344,,,117.9644,120.5203,,,-8.38776,-4.19094,10.30483,-2.89926,-12.27824,-24.12033,-25.01427
4076,growth,JRVR,1.20466,,-18.90396,1.3017,1.3017,-20.53828,-4.22516,73.92995,-40.85533,88.89097,-16.12049,15.66458,15.62185,12.41271,2.43067,14.18147,3.7379,6.40381
4077,growth,,,,,,,,,,,,,,,,,,,
4078,growth,CPG.L,12.96878,11.99963,6.65694,9.25313,9.29605,3.72331,6.68035,-12.50561,-1.89632,22.60202,-2.689,8.26369,8.0992,8.76007,8.77055,9.63372,,6.35704
4079,growth,SIA.L,-15.26436,-18.03957,,-15.48983,-15.48983,,,-137.6838,-202.0025,,,7.05803,-15.79864,19.53602,8.33809,-17.31591,-8.55915,
4080,growth,RR.L,,4.2761,,-4.9046,-3.96224,,,72.61596,46.34774,38.90112,,3.51274,3.84402,5.60544,5.45489,3.5147,,20.25025
4081,growth,OXFD,18.64193,-11.26637,,,,,,-105.2586,-113.3938,,,16.19294,8.28679,17.87597,23.35782,-0.60616,29.53588,-44.18994
4082,growth,,,,,,,,,,,,,,,,,,,
4083,growth,,,,,,,,,,,,,,,,,,,
4084,growth,III.L,19.0157,,16.73875,14.77675,12.70909,15.663,18.59254,6.39313,-15.40411,-4.83588,7.4088,11.84263,10.93953,5.6686,-14.29613,10.41224,19.19259,-7.628
4085,growth,GWO.TO,4.69655,,6.07783,-3.27416,-4.12018,-2.18676,-0.42795,-23.23088,-16.79066,1.53991,-4.31795,-1.4726,2.51493,-9.35227,1.01788,3.64557,4.19893,4.74753
4086,growth,,,,,,,,,,,,,,,,,,,
4087,growth,CNA.L,-17.66525,-11.71276,-49.99997,-14.9379,-6.48606,,,-735.3183,-646.4659,,,-0.34186,-1.82185,-2.57466,-2.03061,-4.47086,,-5.23639
4088,growth,WEIR.L,-3.37226,1.54416,-27.8875,1.41744,9.15126,,,-3791.719,-687.7493,-23.35894,,12.99856,1.7711,-3.74892,8.65341,-2.08727,,6.59305
4089,growth,,,,,,,,,,,,,,,,,,,
4090,growth,SBB.TO,-1.11515,8.54397,,,,,,15.59633,-15.58226,,,,,,,,7.64808,27.3087
4091,growth,RNK.L,10.4348,-5.15487,5.58025,0.27365,5.16795,-27.0596,9.65678,113.3723,65.51359,,9.13712,-0.63446,0.4846,14.12981,8.65693,0.47945,,-20.09591
4092,growth,RIO.L,-0.01433,-7.63158,-0.45152,1.40922,1.81634,24.09052,6.79375,-56.19847,-38.34444,,3.44605,8.51415,-1.9634,8.90431,6.52238,0.49633,-1.15136,-10.85685
4093,growth,PFC.L,-18.92372,-26.47336,-26.20249,-9.71195,-9.90718,317.7175,-9.40978,-185.3707,15.29177,,-11.85676,-11.1082,-2.39003,-11.00526,-5.12952,-2.33318,-21.39969,-11.65724
4094,growth,,,,,,,,,,,,,,,,,,,
4095,growth,LGEN.L,9.2449,2.15509,6.98098,5.74309,5.52037,15.69616,12.91815,-7.88798,1.46725,,6.58364,-3.11111,5.54363,1113.318,33771.28,5.51176,10.20116,8.3933
4096,growth,,,,,,,,,,,,,,,,,,,
4097,growth,GOG.L,43.55141,6.35766,2.12126,2.70233,4.46994,-14.30895,-3.41116,-16.99344,-33.97946,4.69039,-7.23445,4.2387,7.09493,15.57503,9.98411,7.20409,,5.05542
4098,growth,G13.SI,-3.5701,4.85348,10.06423,-3.81825,-3.82619,37.14566,6.24459,3.61156,-8.83854,-8.17202,4.58211,3.64032,-2.82521,-8.66487,-2.3194,-2.49531,-3.78002,-31.30033
4099,growth,COB.L,-7.22535,-0.05745,-50.5222,-6.44973,-7.9649,,-17.08504,-71,-119.4663,4.72397,-9.16946,-3.47695,0.80928,11.29259,-1.01615,-8.69632,,-3.94015
4100,growth,WTB.L,27.64346,12.31663,3.31968,5.69629,4.41267,-18.78393,-8.73484,1.90779,-39.61205,,-6.10426,-11.18297,-2.25428,-0.08342,0.57014,-2.53254,30.22639,50.03289
4101,growth,WN.TO,-2.77223,5.11622,6.33406,15.74681,16.1954,-31.37128,14.54856,48.1319,-68.33405,14.8524,40.02461,1.44435,2.67262,3.3285,3.17287,-0.9858,,8.29108
4102,growth,WG.L,-0.81815,5.87428,,6.24197,6.24197,13.03438,-35.33411,28.20629,883.707,1.27695,-33.14082,33.89088,8.51144,0.08239,-1.23822,-3.84438,,50.22923
4103,growth,VCT.L,5.17671,-19.12312,8.35303,1.62062,1.85502,3.41732,2.54789,-12.55766,-16.57381,,0.20226,4.52223,2.6649,-8.84567,-11.62577,2.34085,4.81012,
4104,growth,ULVR.L,0.93423,-7.48818,9.69196,7.89221,7.10204,5.6159,3.5916,-58.60178,-39.23409,87.6619,0.36057,-0.46568,1.42233,4.96955,1.95755,3.32571,,18.39103
4105,growth,TLW.L,-28.49349,-26.03748,,-2.10999,-2.10999,,,-6051.885,-2149.169,,,8.25348,-4.85618,-18.70312,-15.74038,-9.88621,,6.11628
4106,growth,SNR.L,6.26901,15.8145,-29.72676,-0.92049,-0.92049,-13.50838,-14.19403,-63.02031,-41.23415,-10.98143,-19.97546,6.59638,6.23604,-5.10021,2.64301,6.47961,15.62068,15.73146
4107,growth,SHB.L,7.50536,-18.6105,5.30013,6.50915,6.50915,-38.0006,-44.77574,-125.3763,-85.41303,,-46.8465,6.11555,6.83003,2.94118,3.9312,3.89468,9.6966,11.3965
4108,growth,SDY.L,-3.51324,-9.48805,41.89829,9.74632,7.03753,,41.77054,24.7675,24.7913,,38.73029,6.24611,2.45055,5.70401,5.67708,2.17936,-2.98102,16.00764
4109,growth,SDR.L,8.30149,37.10145,7.02222,7.78232,8.06426,0.30122,3.58218,13.56542,-1.80305,-13.27704,-1.86991,5.75586,5.68407,1.70516,-3.4039,5.55593,5.11259,2.35863
4110,growth,QRT.L,-13.51009,-2.28596,,-2.12074,-1.37801,,,50.77349,114.2719,-2.94649,,-6.41838,-3.27294,0.38452,-5.68925,-3.99222,,-4.4059
4111,growth,NANO.L,-17.52165,24.84604,,,,,,-2.53968,32.50664,,,146.7712,37.81083,26.03399,114.8718,30.0727,-21.31378,22.33935
4112,growth,MRW.L,4.17153,-0.38761,,5.36582,5.36582,3.71099,,34.06797,49.60133,-21.17317,,2.43068,0.84203,-2.57415,-1.12207,0.19493,6.23751,1.55471
4113,growth,MGGT.L,3.43842,-2.1795,-28.36826,5.48952,5.92643,9.49746,5.65889,96.34214,27.19267,-1.49922,-2.82438,4.5389,7.93658,6.81496,9.40113,8.72976,,9.38625
4114,growth,JMAT.L,10.85737,7.09086,5.58027,4.70668,1.88299,6.8516,3.93807,-13.81515,15.18279,,4.82893,0.09667,-0.7465,37.26596,19.31254,-0.76219,16.07952,6.48829
4115,growth,ITV.L,-3.51238,12.94355,-28.789,-0.15903,-0.26561,1.84422,0.40759,10.91254,1.36939,-11.86986,-4.57543,2.58698,5.01544,13.22621,3.02087,5.13019,,34.21683
