,metricType,symbol,metric.assetTurnoverAnnual,metric.assetTurnoverTTM,metric.inventoryTurnoverAnnual,metric.inventoryTurnoverTTM,metric.netIncomeEmployeeAnnual,metric.netIncomeEmployeeTTM,metric.receivablesTurnoverAnnual,metric.receivablesTurnoverTTM,metric.revenueEmployeeAnnual,metric.revenueEmployeeTTM,metric.roaRfy,metric.roaa5Y,metric.roae5Y,metric.roaeTTM,metric.roeRfy,metric.roeTTM,metric.roi5Y,metric.roiAnnual,metric.roiTTM
2710,management,NVX.V,0,0,,,,,,,,,-65.2725,,,-67.18219,-66.60125,-66.09993,,-66.60125,-67.18219
2713,management,NISP.JK,,,,,488896000,,,,1389755000,,1.65923,1.51713,10.67715,11.2846,11.2846,1.65923,,,
2714,management,NFI.TO,1.15138,1.15138,4.52163,4.52163,,,6.97219,6.97219,,,2.69207,5.88624,17.22892,8.37959,8.37959,2.69207,7.81105,3.51726,3.51726
2715,management,NCF.TO,0,0,,,,,,,,,-5.22871,-6.10099,-6.78315,-5.54351,-5.71921,-5.05951,-7.07925,-5.94667,-5.76046
2717,management,MTNB,0.00298,0.00298,,,-965147.3,-827269.5,,,4989.444,4276.667,-57.73236,-85.59782,-255.7913,-103.2923,-103.2923,-57.7324,-97.81308,-64.05104,-64.05108
2718,management,MSV.TO,0,0,,,,,,,,,-0.15399,-0.51273,-0.44109,-70.33766,-0.05038,-81.62295,-0.55805,-0.17252,-87.99925
2719,management,MLR.V,0.16477,0.5208,,,,,0.24764,34.4644,,,-95.70018,-60.38202,-187.9408,,,-721.0106,-153.5929,,
2721,management,MAW.TO,0,0,,,,,,,,,-10.50153,-10.49836,-10.77011,-9.59221,-10.77978,-9.41405,-10.77011,-10.77978,-9.59221
2723,management,LPBC,,,,,,,,,,,0.03793,,,-4.63754,0.8215,-0.21833,,,
2724,management,KRN.TO,0,0,,,,,,,,,-20.07404,-29.87142,-32.44269,-24.1117,-24.1117,-20.07404,-31.5584,-21.29961,-21.29961
2725,management,KER.TO,0,0,,,,,,,,,-46.38016,-38.15849,-222.8185,-234.3842,-225.0846,-42.00456,-68.0114,-48.9357,-45.61989
2726,management,KEL.TO,0.24764,0.24764,,,126384.6,126384.6,8.22922,8.22922,7212596,7212596,0.43394,-3.06911,-4.74339,0.72345,0.72345,0.43394,-3.26556,0.45954,0.45954
2727,management,K29.SI,1.93189,1.89547,8.84451,8.83577,,,4.32951,4.1731,,,3.46709,3.82623,7.06604,6.19,7.24365,2.83695,7.28517,7.1196,6.21023
2728,management,J37.SI,0.35636,0.35636,5.47645,5.47645,,,4.55642,4.55642,,,3.98307,6.70928,9.20108,6.50256,6.50256,3.98307,13.64974,7.94153,7.94153
2729,management,IZN.V,0,0,,,,,,,,,-4.95979,-6.35084,-6.42657,-3.08183,-5.03373,-3.04232,-6.42657,-5.03373,-3.08183
2731,management,INE.TO,0.08644,0.08644,,,-137729.9,-129331.7,7.14266,5.67973,1446862,1358639,-0.82286,-0.10924,-0.61595,-11.04758,-11.04778,-0.82286,-0.12083,-0.94002,-0.94002
2736,management,HNL.TO,0.95704,0.95704,30.39451,30.39451,-40557.76,-37482.76,6.70692,4.1783,219132.3,202518.1,-17.71314,-5.04185,-7.80365,-29.31195,-29.31195,-17.71314,-5.61042,-20.99354,-20.99354
2737,management,HE.TO,0.29464,0.31811,2.69252,3.75364,,,1.65815,2.41952,,,-47.69464,-19.11559,-52.6882,-513.1271,-379.6562,-50.27667,-47.04155,-217.6648,-234.4014
2739,management,GXO.TO,0.11639,0.10307,,,88588.23,689125,11.6738,6.74354,3818706,3541625,0.27,10.71516,15.99064,2.86497,0.38393,2.00545,12.61721,0.32839,2.46156
2746,management,FNWB,,,,,45296.48,,,,225512.6,,0.70255,,,5.16391,5.16391,0.70255,,,
2747,management,FLUX.BR,0.18366,0.18366,3.16907,3.16907,,,5.77429,5.69011,,,2.40374,1.99133,8.58963,10.29727,10.29727,2.40374,2.21811,2.6303,2.6303
2751,management,ERF.TO,0.44151,0.44151,,,-664245.5,-678120.1,41.51138,41.51138,3209223,3276256,-9.13847,-5.39409,-9.868,-14.95847,-14.95847,-9.13847,-6.06121,-10.57983,-10.57983
2752,management,ERD.TO,0,0,,,,,,,,,-12.01068,-27.74733,-30.17009,-14.32408,-14.32402,-12.01072,-28.48049,-12.24138,-12.24143
2756,management,EIL.V,1.79861,1.10523,31.55793,21.10707,,,3.5925,1.98735,,,-64.39893,-13.38022,-74.68563,,,-46.29023,-55.55525,,-588.4929
2758,management,EFX.TO,0.83192,0.83192,7.2548,7.2548,63386.67,60851.2,3.65606,3.65606,852259.2,818168.8,6.18738,2.68917,4.97714,11.56585,11.56585,6.18738,3.48528,8.20158,8.20158
2759,management,EFH.TO,0.08702,0.08702,,,,,,,,,-0.0751,0.62617,2.81577,-0.10802,-0.10802,-0.0751,,,
2760,management,DXI.TO,0.15873,0.09199,,,,,6.08726,4.23529,,,-105.8706,-34.77378,-174.044,,,-96.81484,-63.73045,-265.9047,-246.5335
2763,management,DNT.TO,0,0,,,,,,,,,-0.52278,-1.83487,-1.89029,-1.08014,-0.53571,-1.05838,-1.89029,-0.53571,-1.08014
2764,management,DNG.TO,1.64615,1.53467,13.80089,13.77517,,,23.92881,18.0415,,,7.58427,7.8622,9.39497,9.54105,8.82422,8.06192,8.53461,8.17466,8.84862
